contrast_threshold,octave_layers,ransac_threshold,lowe_ratio,edge_threshold,gaussian_blur,accuracy,true_positive_rate,false_positive_rate,false_negative_rate
0.02,8,3.0,0.8,20,1.6,0.44210525850415516,0.48837208734451065,0.1764705847750866,0.5116279010275826
0.02,10,1.0,0.7,10,1.0,0.31578947036011085,0.34883720524607903,0.2307692248520712,0.6511627831260142
0.02,10,1.0,0.7,10,1.3,0.3516483477840841,0.372093018929151,0.1351351314828343,0.6279069694429422
0.02,10,1.0,0.7,10,1.6,0.3977272682076447,0.40697673945375884,0.054054052593133714,0.5930232489183344
0.02,10,1.0,0.7,15,1.0,0.32989690381549586,0.372093018929151,0.25581394753921055,0.6279069694429422
0.02,10,1.0,0.7,15,1.3,0.3956043912570946,0.4186046462952948,0.12195121653777521,0.5813953420767983
0.02,10,1.0,0.7,15,1.6,0.3749999957386364,0.3837209257706869,0.057142855510204135,0.6162790626014063
0.02,10,1.0,0.7,20,1.0,0.3437499964192709,0.3837209257706869,0.23255813412655504,0.6162790626014063
0.02,10,1.0,0.7,20,1.3,0.4130434737712666,0.44186045997836676,0.13636363326446288,0.5581395283937264
0.02,10,1.0,0.7,20,1.6,0.3483146028279258,0.360465112087615,0.08823529152249143,0.6395348762844782
0.02,10,1.0,0.75,10,1.0,0.4123711297693698,0.4651162736614387,0.21568627028066137,0.5348837147106545
0.02,10,1.0,0.75,10,1.3,0.44086021031333106,0.4767441805029747,0.14583333029513895,0.5232558078691185
0.02,10,1.0,0.75,10,1.6,0.45054944559835775,0.4767441805029747,0.10869564981096413,0.5232558078691185
0.02,10,1.0,0.75,15,1.0,0.4329896862578383,0.48837208734451065,0.2075471658953365,0.5116279010275826
0.02,10,1.0,0.75,15,1.3,0.47826086436672977,0.5116279010275826,0.11999999760000006,0.48837208734451065
0.02,10,1.0,0.75,15,1.6,0.42696628733745745,0.44186045997836676,0.07317072992266513,0.5581395283937264
0.02,10,1.0,0.75,20,1.0,0.4285714241982508,0.48837208734451065,0.22222221810699597,0.5116279010275826
0.02,10,1.0,0.75,20,1.3,0.4999999945652175,0.5348837147106545,0.11538461316568052,0.4651162736614387
0.02,10,1.0,0.75,20,1.6,0.42696628733745745,0.44186045997836676,0.07317072992266513,0.5581395283937264
0.02,10,1.0,0.8,10,1.0,0.4387755057267806,0.49999999418604657,0.21818181421487612,0.49999999418604657
0.02,10,1.0,0.8,10,1.3,0.46808510140335,0.5116279010275826,0.15384615088757403,0.48837208734451065
0.02,10,1.0,0.8,10,1.6,0.4255319103666818,0.4651162736614387,0.16666666319444454,0.5348837147106545
0.02,10,1.0,0.8,15,1.0,0.41414140995816756,0.4767441805029747,0.24074073628257897,0.5232558078691185
0.02,10,1.0,0.8,15,1.3,0.4893616969216841,0.5348837147106545,0.14814814540466398,0.4651162736614387
0.02,10,1.0,0.8,15,1.6,0.4285714238618525,0.45348836681990273,0.11363636105371908,0.5465116215521905
0.02,10,1.0,0.8,20,1.0,0.4242424199571473,0.48837208734451065,0.2363636320661158,0.5116279010275826
0.02,10,1.0,0.8,20,1.3,0.5052631525761774,0.5581395283937264,0.1578947340720222,0.44186045997836676
0.02,10,1.0,0.8,20,1.6,0.4456521690689982,0.4767441805029747,0.12765957175192402,0.5232558078691185
0.02,10,2.0,0.7,10,1.0,0.33684210171745155,0.372093018929151,0.21951218976799539,0.6279069694429422
0.02,10,2.0,0.7,10,1.3,0.38461538038884197,0.40697673945375884,0.12499999687500009,0.5930232489183344
0.02,10,2.0,0.7,10,1.6,0.38888888456790127,0.40697673945375884,0.10256409993425386,0.5930232489183344
0.02,10,2.0,0.7,15,1.0,0.3402061820597301,0.3837209257706869,0.24999999431818196,0.6162790626014063
0.02,10,2.0,0.7,15,1.3,0.4285714238618525,0.45348836681990273,0.11363636105371908,0.5465116215521905
0.02,10,2.0,0.7,15,1.6,0.3626373586523367,0.3837209257706869,0.13157894390581729,0.6162790626014063
0.02,10,2.0,0.7,20,1.0,0.3541666629774306,0.39534883261222287,0.22727272210743815,0.6046511557598703
0.02,10,2.0,0.7,20,1.3,0.42391303887051046,0.45348836681990273,0.13333333037037046,0.5465116215521905
0.02,10,2.0,0.7,20,1.6,0.344444440617284,0.360465112087615,0.11428571102040827,0.6395348762844782
0.02,10,2.0,0.75,10,1.0,0.418367342669721,0.4767441805029747,0.22641509006763982,0.5232558078691185
0.02,10,2.0,0.75,10,1.3,0.4731182744825992,0.5116279010275826,0.1372548992695118,0.48837208734451065
0.02,10,2.0,0.75,10,1.6,0.4456521690689982,0.4767441805029747,0.12765957175192402,0.5232558078691185
0.02,10,2.0,0.75,15,1.0,0.4536082427463068,0.5116279010275826,0.19999999636363644,0.48837208734451065
0.02,10,2.0,0.75,15,1.3,0.4838709625390219,0.5232558078691185,0.13461538202662726,0.4767441805029747
0.02,10,2.0,0.75,15,1.6,0.4444444395061729,0.4651162736614387,0.09090908884297526,0.5348837147106545
0.02,10,2.0,0.75,20,1.0,0.44897958725531034,0.5116279010275826,0.21428571045918376,0.48837208734451065
0.02,10,2.0,0.75,20,1.3,0.5108695596644613,0.5465116215521905,0.11320754503381991,0.45348836681990273
0.02,10,2.0,0.75,20,1.6,0.42222221753086425,0.44186045997836676,0.0952380929705216,0.5581395283937264
0.02,10,2.0,0.8,10,1.0,0.4499999955000001,0.5232558078691185,0.23728813157138762,0.4767441805029747
0.02,10,2.0,0.8,10,1.3,0.45833332855902786,0.5116279010275826,0.18518518175583,0.48837208734451065
0.02,10,2.0,0.8,10,1.6,0.4468085058850159,0.48837208734451065,0.15999999680000007,0.5116279010275826
0.02,10,2.0,0.8,15,1.0,0.4499999955000001,0.5232558078691185,0.23728813157138762,0.4767441805029747
0.02,10,2.0,0.8,15,1.3,0.49999999479166674,0.5581395283937264,0.17241379013079672,0.44186045997836676
0.02,10,2.0,0.8,15,1.6,0.45652173416824204,0.48837208734451065,0.1249999973958334,0.5116279010275826
0.02,10,2.0,0.8,20,1.0,0.4499999955000001,0.5232558078691185,0.23728813157138762,0.4767441805029747
0.02,10,2.0,0.8,20,1.3,0.4948453557232438,0.5581395283937264,0.18644067480609028,0.44186045997836676
0.02,10,2.0,0.8,20,1.6,0.4673912992674859,0.49999999418604657,0.12244897709287803,0.49999999418604657
0.02,10,3.0,0.7,10,1.0,0.33684210171745155,0.372093018929151,0.21951218976799539,0.6279069694429422
0.02,10,3.0,0.7,10,1.3,0.38461538038884197,0.40697673945375884,0.12499999687500009,0.5930232489183344
0.02,10,3.0,0.7,10,1.6,0.38888888456790127,0.40697673945375884,0.10256409993425386,0.5930232489183344
0.02,10,3.0,0.7,15,1.0,0.3402061820597301,0.3837209257706869,0.24999999431818196,0.6162790626014063
0.02,10,3.0,0.7,15,1.3,0.4285714238618525,0.45348836681990273,0.11363636105371908,0.5465116215521905
0.02,10,3.0,0.7,15,1.6,0.3626373586523367,0.3837209257706869,0.13157894390581729,0.6162790626014063
0.02,10,3.0,0.7,20,1.0,0.3541666629774306,0.39534883261222287,0.22727272210743815,0.6046511557598703
0.02,10,3.0,0.7,20,1.3,0.42391303887051046,0.45348836681990273,0.13333333037037046,0.5465116215521905
0.02,10,3.0,0.7,20,1.6,0.344444440617284,0.360465112087615,0.11428571102040827,0.6395348762844782
0.02,10,3.0,0.75,10,1.0,0.418367342669721,0.4767441805029747,0.22641509006763982,0.5232558078691185
0.02,10,3.0,0.75,10,1.3,0.4731182744825992,0.5116279010275826,0.1372548992695118,0.48837208734451065
0.02,10,3.0,0.75,10,1.6,0.4456521690689982,0.4767441805029747,0.12765957175192402,0.5232558078691185
0.02,10,3.0,0.75,15,1.0,0.4536082427463068,0.5116279010275826,0.19999999636363644,0.48837208734451065
0.02,10,3.0,0.75,15,1.3,0.4838709625390219,0.5232558078691185,0.13461538202662726,0.4767441805029747
0.02,10,3.0,0.75,15,1.6,0.4285714238618525,0.45348836681990273,0.11363636105371908,0.5465116215521905
0.02,10,3.0,0.75,20,1.0,0.45918366878384015,0.5232558078691185,0.21052631209602962,0.4767441805029747
0.02,10,3.0,0.75,20,1.3,0.5108695596644613,0.5465116215521905,0.11320754503381991,0.45348836681990273
0.02,10,3.0,0.75,20,1.6,0.42222221753086425,0.44186045997836676,0.0952380929705216,0.5581395283937264
0.02,10,3.0,0.8,10,1.0,0.4699999953000001,0.5465116215521905,0.22950819295888208,0.45348836681990273
0.02,10,3.0,0.8,10,1.3,0.46874999511718757,0.5232558078691185,0.18181817851239676,0.4767441805029747
0.02,10,3.0,0.8,10,1.6,0.4468085058850159,0.48837208734451065,0.15999999680000007,0.5116279010275826
0.02,10,3.0,0.8,15,1.0,0.4599999954000001,0.5348837147106545,0.23333332944444451,0.4651162736614387
0.02,10,3.0,0.8,15,1.3,0.49999999479166674,0.5581395283937264,0.17241379013079672,0.44186045997836676
0.02,10,3.0,0.8,15,1.6,0.4615384564666104,0.48837208734451065,0.10638297645993668,0.5116279010275826
0.02,10,3.0,0.8,20,1.0,0.4599999954000001,0.5348837147106545,0.23333332944444451,0.4651162736614387
0.02,10,3.0,0.8,20,1.3,0.4948453557232438,0.5581395283937264,0.18644067480609028,0.44186045997836676
0.02,10,3.0,0.8,20,1.6,0.4673912992674859,0.49999999418604657,0.12244897709287803,0.49999999418604657
0.03,4,1.0,0.7,10,1.0,0.3483146028279258,0.360465112087615,0.08823529152249143,0.6395348762844782
0.03,4,1.0,0.7,10,1.3,0.3626373586523367,0.3837209257706869,0.13157894390581729,0.6162790626014063
0.03,4,1.0,0.7,10,1.6,0.3260869529773157,0.34883720524607903,0.16666666203703717,0.6511627831260142
0.03,4,1.0,0.7,15,1.0,0.31868131517932624,0.33720929840454306,0.1470588192041524,0.6627906899675501
0.03,4,1.0,0.7,15,1.3,0.4175824129935999,0.44186045997836676,0.11627906706327752,0.5581395283937264
0.03,4,1.0,0.7,15,1.6,0.3440860178055267,0.372093018929151,0.17948717488494426,0.6279069694429422
0.03,4,1.0,0.7,20,1.0,0.32967032604757884,0.34883720524607903,0.14285713877551032,0.6511627831260142
0.03,4,1.0,0.7,20,1.3,0.36956521337429116,0.39534883261222287,0.1499999962500001,0.6046511557598703
0.03,4,1.0,0.7,20,1.6,0.3586956482750473,0.3837209257706869,0.1538461499013808,0.6162790626014063
0.03,4,1.0,0.75,10,1.0,0.3956043912570946,0.4186046462952948,0.12195121653777521,0.5813953420767983
0.03,4,1.0,0.75,10,1.3,0.3913043435727789,0.4186046462952948,0.1428571394557824,0.5813953420767983
0.03,4,1.0,0.75,10,1.6,0.3586956482750473,0.3837209257706869,0.1538461499013808,0.6162790626014063
0.03,4,1.0,0.75,15,1.0,0.36559139391837214,0.39534883261222287,0.1707317031528853,0.6046511557598703
0.03,4,1.0,0.75,15,1.3,0.3978494580876403,0.4302325531368308,0.1590909054752067,0.5697674352352624
0.03,4,1.0,0.75,15,1.6,0.38297871933001365,0.4186046462952948,0.18181817768595052,0.5813953420767983
0.03,4,1.0,0.75,20,1.0,0.3956043912570946,0.4186046462952948,0.12195121653777521,0.5813953420767983
0.03,4,1.0,0.75,20,1.3,0.36170212381167954,0.39534883261222287,0.1904761859410432,0.6046511557598703
0.03,4,1.0,0.75,20,1.6,0.38297871933001365,0.4186046462952948,0.18181817768595052,0.5813953420767983
0.03,4,1.0,0.8,10,1.0,0.42391303887051046,0.45348836681990273,0.13333333037037046,0.5465116215521905
0.03,4,1.0,0.8,10,1.3,0.40217390867202274,0.4302325531368308,0.13953488047593302,0.5697674352352624
0.03,4,1.0,0.8,10,1.6,0.37634408197479485,0.40697673945375884,0.1666666626984128,0.5930232489183344
0.03,4,1.0,0.8,15,1.0,0.4042553148483477,0.44186045997836676,0.17391303969754263,0.5581395283937264
0.03,4,1.0,0.8,15,1.3,0.4042553148483477,0.44186045997836676,0.17391303969754263,0.5581395283937264
0.03,4,1.0,0.8,15,1.6,0.39999999578947376,0.44186045997836676,0.19148935762788602,0.5581395283937264
0.03,4,1.0,0.8,20,1.0,0.3978494580876403,0.4302325531368308,0.1590909054752067,0.5697674352352624
0.03,4,1.0,0.8,20,1.3,0.38709677003121756,0.4186046462952948,0.16279069388858852,0.5813953420767983
0.03,4,1.0,0.8,20,1.6,0.4042553148483477,0.44186045997836676,0.17391303969754263,0.5581395283937264
0.03,4,2.0,0.7,10,1.0,0.3483146028279258,0.360465112087615,0.08823529152249143,0.6395348762844782
0.03,4,2.0,0.7,10,1.3,0.38461538038884197,0.40697673945375884,0.12499999687500009,0.5930232489183344
0.03,4,2.0,0.7,10,1.6,0.3225806416926813,0.34883720524607903,0.18918918407596802,0.6511627831260142
0.03,4,2.0,0.7,15,1.0,0.31868131517932624,0.33720929840454306,0.1470588192041524,0.6627906899675501
0.03,4,2.0,0.7,15,1.3,0.4175824129935999,0.44186045997836676,0.11627906706327752,0.5581395283937264
0.03,4,2.0,0.7,15,1.6,0.3586956482750473,0.3837209257706869,0.1538461499013808,0.6162790626014063
0.03,4,2.0,0.7,20,1.0,0.32967032604757884,0.34883720524607903,0.14285713877551032,0.6511627831260142
0.03,4,2.0,0.7,20,1.3,0.3913043435727789,0.4186046462952948,0.1428571394557824,0.5813953420767983
0.03,4,2.0,0.7,20,1.6,0.37362636952058936,0.39534883261222287,0.12820512491781733,0.6046511557598703
0.03,4,2.0,0.75,10,1.0,0.37634408197479485,0.40697673945375884,0.1666666626984128,0.5930232489183344
0.03,4,2.0,0.75,10,1.3,0.37234042157084657,0.40697673945375884,0.18604650730124403,0.5930232489183344
0.03,4,2.0,0.75,10,1.6,0.35483870586194943,0.3837209257706869,0.17499999562500013,0.6162790626014063
0.03,4,2.0,0.75,15,1.0,0.3510638260525125,0.3837209257706869,0.19512194646044034,0.6162790626014063
0.03,4,2.0,0.75,15,1.3,0.38947368011080336,0.4302325531368308,0.19565216965973545,0.5697674352352624
0.03,4,2.0,0.75,15,1.6,0.3978494580876403,0.4302325531368308,0.1590909054752067,0.5697674352352624
0.03,4,2.0,0.75,20,1.0,0.3956043912570946,0.4186046462952948,0.12195121653777521,0.5813953420767983
0.03,4,2.0,0.75,20,1.3,0.36842104875346265,0.40697673945375884,0.20454544989669432,0.5930232489183344
0.03,4,2.0,0.75,20,1.6,0.3978494580876403,0.4302325531368308,0.1590909054752067,0.5697674352352624
0.03,4,2.0,0.8,10,1.0,0.4042553148483477,0.44186045997836676,0.17391303969754263,0.5581395283937264
0.03,4,2.0,0.8,10,1.3,0.3936170170891807,0.4302325531368308,0.1777777738271606,0.5697674352352624
0.03,4,2.0,0.8,10,1.6,0.3541666629774306,0.39534883261222287,0.22727272210743815,0.6046511557598703
0.03,4,2.0,0.8,15,1.0,0.41935483420048564,0.45348836681990273,0.1521739097353498,0.5465116215521905
0.03,4,2.0,0.8,15,1.3,0.4105263114681441,0.45348836681990273,0.1874999960937501,0.5465116215521905
0.03,4,2.0,0.8,15,1.6,0.4105263114681441,0.45348836681990273,0.1874999960937501,0.5465116215521905
0.03,4,2.0,0.8,20,1.0,0.3978494580876403,0.4302325531368308,0.1590909054752067,0.5697674352352624
0.03,4,2.0,0.8,20,1.3,0.38947368011080336,0.4302325531368308,0.19565216965973545,0.5697674352352624
0.03,4,2.0,0.8,20,1.6,0.4148936126075148,0.45348836681990273,0.1702127623358987,0.5465116215521905
0.03,4,3.0,0.7,10,1.0,0.3483146028279258,0.360465112087615,0.08823529152249143,0.6395348762844782
0.03,4,3.0,0.7,10,1.3,0.38461538038884197,0.40697673945375884,0.12499999687500009,0.5930232489183344
0.03,4,3.0,0.7,10,1.6,0.333333329749104,0.360465112087615,0.18421052146814418,0.6395348762844782
0.03,4,3.0,0.7,15,1.0,0.31868131517932624,0.33720929840454306,0.1470588192041524,0.6627906899675501
0.03,4,3.0,0.7,15,1.3,0.4175824129935999,0.44186045997836676,0.11627906706327752,0.5581395283937264
0.03,4,3.0,0.7,15,1.6,0.36956521337429116,0.39534883261222287,0.1499999962500001,0.6046511557598703
0.03,4,3.0,0.7,20,1.0,0.32967032604757884,0.34883720524607903,0.14285713877551032,0.6511627831260142
0.03,4,3.0,0.7,20,1.3,0.37634408197479485,0.40697673945375884,0.1666666626984128,0.5930232489183344
0.03,4,3.0,0.7,20,1.6,0.38461538038884197,0.40697673945375884,0.12499999687500009,0.5930232489183344
0.03,4,3.0,0.75,10,1.0,0.37634408197479485,0.40697673945375884,0.1666666626984128,0.5930232489183344
0.03,4,3.0,0.75,10,1.3,0.37234042157084657,0.40697673945375884,0.18604650730124403,0.5930232489183344
0.03,4,3.0,0.75,10,1.6,0.36559139391837214,0.39534883261222287,0.1707317031528853,0.6046511557598703
0.03,4,3.0,0.75,15,1.0,0.3510638260525125,0.3837209257706869,0.19512194646044034,0.6162790626014063
0.03,4,3.0,0.75,15,1.3,0.38947368011080336,0.4302325531368308,0.19565216965973545,0.5697674352352624
0.03,4,3.0,0.75,15,1.6,0.408602146144063,0.44186045997836676,0.1555555520987655,0.5581395283937264
0.03,4,3.0,0.75,20,1.0,0.3956043912570946,0.4186046462952948,0.12195121653777521,0.5813953420767983
0.03,4,3.0,0.75,20,1.3,0.36842104875346265,0.40697673945375884,0.20454544989669432,0.5930232489183344
0.03,4,3.0,0.75,20,1.6,0.408602146144063,0.44186045997836676,0.1555555520987655,0.5581395283937264
0.03,4,3.0,0.8,10,1.0,0.4042553148483477,0.44186045997836676,0.17391303969754263,0.5581395283937264
0.03,4,3.0,0.8,10,1.3,0.3936170170891807,0.4302325531368308,0.1777777738271606,0.5697674352352624
0.03,4,3.0,0.8,10,1.6,0.3645833295355903,0.40697673945375884,0.22222221728395075,0.5930232489183344
0.03,4,3.0,0.8,15,1.0,0.41935483420048564,0.45348836681990273,0.1521739097353498,0.5465116215521905
0.03,4,3.0,0.8,15,1.3,0.4105263114681441,0.45348836681990273,0.1874999960937501,0.5465116215521905
0.03,4,3.0,0.8,15,1.6,0.42105262714681446,0.4651162736614387,0.18367346563931702,0.5348837147106545
0.03,4,3.0,0.8,20,1.0,0.3978494580876403,0.4302325531368308,0.1590909054752067,0.5697674352352624
0.03,4,3.0,0.8,20,1.3,0.38541666265190977,0.4302325531368308,0.21276595291987335,0.5697674352352624
0.03,4,3.0,0.8,20,1.6,0.4255319103666818,0.4651162736614387,0.16666666319444454,0.5348837147106545
0.03,6,1.0,0.7,10,1.0,0.344444440617284,0.360465112087615,0.11428571102040827,0.6395348762844782
0.03,6,1.0,0.7,10,1.3,0.38202246761772507,0.39534883261222287,0.08108107888970058,0.6046511557598703
0.03,6,1.0,0.7,10,1.6,0.4175824129935999,0.44186045997836676,0.11627906706327752,0.5581395283937264
0.03,6,1.0,0.7,15,1.0,0.35555555160493835,0.372093018929151,0.11111110802469146,0.6279069694429422
0.03,6,1.0,0.7,15,1.3,0.38636363197314055,0.39534883261222287,0.05555555401234573,0.6046511557598703
0.03,6,1.0,0.7,15,1.6,0.4444444395061729,0.4651162736614387,0.09090908884297526,0.5348837147106545
0.03,6,1.0,0.7,20,1.0,0.35555555160493835,0.372093018929151,0.11111110802469146,0.6279069694429422
0.03,6,1.0,0.7,20,1.3,0.3977272682076447,0.40697673945375884,0.054054052593133714,0.5930232489183344
0.03,6,1.0,0.7,20,1.6,0.4382022422673906,0.45348836681990273,0.0714285697278912,0.5465116215521905
0.03,6,1.0,0.75,10,1.0,0.37634408197479485,0.40697673945375884,0.1666666626984128,0.5930232489183344
0.03,6,1.0,0.75,10,1.3,0.36170212381167954,0.39534883261222287,0.1904761859410432,0.6046511557598703
0.03,6,1.0,0.75,10,1.6,0.4130434737712666,0.44186045997836676,0.13636363326446288,0.5581395283937264
0.03,6,1.0,0.75,15,1.0,0.378947364432133,0.4186046462952948,0.19999999555555567,0.5813953420767983
0.03,6,1.0,0.75,15,1.3,0.38297871933001365,0.4186046462952948,0.18181817768595052,0.5813953420767983
0.03,6,1.0,0.75,15,1.6,0.43956043473010514,0.4651162736614387,0.11111110864197538,0.5348837147106545
0.03,6,1.0,0.75,20,1.0,0.38947368011080336,0.4302325531368308,0.19565216965973545,0.5697674352352624
0.03,6,1.0,0.75,20,1.3,0.3913043435727789,0.4186046462952948,0.1428571394557824,0.5813953420767983
0.03,6,1.0,0.75,20,1.6,0.43956043473010514,0.4651162736614387,0.11111110864197538,0.5348837147106545
0.03,6,1.0,0.8,10,1.0,0.4315789428254848,0.4767441805029747,0.17999999640000008,0.5232558078691185
0.03,6,1.0,0.8,10,1.3,0.37234042157084657,0.40697673945375884,0.18604650730124403,0.5930232489183344
0.03,6,1.0,0.8,10,1.6,0.38297871933001365,0.4186046462952948,0.18181817768595052,0.5813953420767983
0.03,6,1.0,0.8,15,1.0,0.41666666232638894,0.4651162736614387,0.1999999960000001,0.5348837147106545
0.03,6,1.0,0.8,15,1.3,0.3978494580876403,0.4302325531368308,0.1590909054752067,0.5697674352352624
0.03,6,1.0,0.8,15,1.6,0.4148936126075148,0.45348836681990273,0.1702127623358987,0.5465116215521905
0.03,6,1.0,0.8,20,1.0,0.41666666232638894,0.4651162736614387,0.1999999960000001,0.5348837147106545
0.03,6,1.0,0.8,20,1.3,0.3936170170891807,0.4302325531368308,0.1777777738271606,0.5697674352352624
0.03,6,1.0,0.8,20,1.6,0.4148936126075148,0.45348836681990273,0.1702127623358987,0.5465116215521905
0.03,6,2.0,0.7,10,1.0,0.35555555160493835,0.372093018929151,0.11111110802469146,0.6279069694429422
0.03,6,2.0,0.7,10,1.3,0.38888888456790127,0.40697673945375884,0.10256409993425386,0.5930232489183344
0.03,6,2.0,0.7,10,1.6,0.4130434737712666,0.44186045997836676,0.13636363326446288,0.5581395283937264
0.03,6,2.0,0.7,15,1.0,0.37777777358024694,0.39534883261222287,0.10526315512465383,0.6046511557598703
0.03,6,2.0,0.7,15,1.3,0.40909090444214885,0.4186046462952948,0.05263157756232691,0.5813953420767983
0.03,6,2.0,0.7,15,1.6,0.4285714238618525,0.45348836681990273,0.11363636105371908,0.5465116215521905
0.03,6,2.0,0.7,20,1.0,0.37777777358024694,0.39534883261222287,0.10526315512465383,0.6046511557598703
0.03,6,2.0,0.7,20,1.3,0.40909090444214885,0.4186046462952948,0.05263157756232691,0.5813953420767983
0.03,6,2.0,0.7,20,1.6,0.42222221753086425,0.44186045997836676,0.0952380929705216,0.5581395283937264
0.03,6,2.0,0.75,10,1.0,0.3978494580876403,0.4302325531368308,0.1590909054752067,0.5697674352352624
0.03,6,2.0,0.75,10,1.3,0.36170212381167954,0.39534883261222287,0.1904761859410432,0.6046511557598703
0.03,6,2.0,0.75,10,1.6,0.42391303887051046,0.45348836681990273,0.13333333037037046,0.5465116215521905
0.03,6,2.0,0.75,15,1.0,0.39999999578947376,0.44186045997836676,0.19148935762788602,0.5581395283937264
0.03,6,2.0,0.75,15,1.3,0.38297871933001365,0.4186046462952948,0.18181817768595052,0.5813953420767983
0.03,6,2.0,0.75,15,1.6,0.45054944559835775,0.4767441805029747,0.10869564981096413,0.5232558078691185
0.03,6,2.0,0.75,20,1.0,0.4105263114681441,0.45348836681990273,0.1874999960937501,0.5465116215521905
0.03,6,2.0,0.75,20,1.3,0.3913043435727789,0.4186046462952948,0.1428571394557824,0.5813953420767983
0.03,6,2.0,0.75,20,1.6,0.43956043473010514,0.4651162736614387,0.11111110864197538,0.5348837147106545
0.03,6,2.0,0.8,10,1.0,0.4270833288845487,0.4767441805029747,0.19607842752787397,0.5232558078691185
0.03,6,2.0,0.8,10,1.3,0.3936170170891807,0.4302325531368308,0.1777777738271606,0.5697674352352624
0.03,6,2.0,0.8,10,1.6,0.43617020812584884,0.4767441805029747,0.16326530279050402,0.5232558078691185
0.03,6,2.0,0.8,15,1.0,0.42268040801360407,0.4767441805029747,0.21153845747041428,0.5232558078691185
0.03,6,2.0,0.8,15,1.3,0.41935483420048564,0.45348836681990273,0.1521739097353498,0.5465116215521905
0.03,6,2.0,0.8,15,1.6,0.4631578898614959,0.5116279010275826,0.16981131755072987,0.48837208734451065
0.03,6,2.0,0.8,20,1.0,0.42268040801360407,0.4767441805029747,0.21153845747041428,0.5232558078691185
0.03,6,2.0,0.8,20,1.3,0.4255319103666818,0.4651162736614387,0.16666666319444454,0.5348837147106545
0.03,6,2.0,0.8,20,1.6,0.45744680364418294,0.49999999418604657,0.1568627420222992,0.49999999418604657
0.03,6,3.0,0.7,10,1.0,0.35555555160493835,0.372093018929151,0.11111110802469146,0.6279069694429422
0.03,6,3.0,0.7,10,1.3,0.38461538038884197,0.40697673945375884,0.12499999687500009,0.5930232489183344
0.03,6,3.0,0.7,10,1.6,0.4130434737712666,0.44186045997836676,0.13636363326446288,0.5581395283937264
0.03,6,3.0,0.7,15,1.0,0.37777777358024694,0.39534883261222287,0.10526315512465383,0.6046511557598703
0.03,6,3.0,0.7,15,1.3,0.40909090444214885,0.4186046462952948,0.05263157756232691,0.5813953420767983
0.03,6,3.0,0.7,15,1.6,0.4285714238618525,0.45348836681990273,0.11363636105371908,0.5465116215521905
0.03,6,3.0,0.7,20,1.0,0.37777777358024694,0.39534883261222287,0.10526315512465383,0.6046511557598703
0.03,6,3.0,0.7,20,1.3,0.40909090444214885,0.4186046462952948,0.05263157756232691,0.5813953420767983
0.03,6,3.0,0.7,20,1.6,0.42222221753086425,0.44186045997836676,0.0952380929705216,0.5581395283937264
0.03,6,3.0,0.75,10,1.0,0.3978494580876403,0.4302325531368308,0.1590909054752067,0.5697674352352624
0.03,6,3.0,0.75,10,1.3,0.36170212381167954,0.39534883261222287,0.1904761859410432,0.6046511557598703
0.03,6,3.0,0.75,10,1.6,0.42391303887051046,0.45348836681990273,0.13333333037037046,0.5465116215521905
0.03,6,3.0,0.75,15,1.0,0.4148936126075148,0.45348836681990273,0.1702127623358987,0.5465116215521905
0.03,6,3.0,0.75,15,1.3,0.38297871933001365,0.4186046462952948,0.18181817768595052,0.5813953420767983
0.03,6,3.0,0.75,15,1.6,0.45054944559835775,0.4767441805029747,0.10869564981096413,0.5232558078691185
0.03,6,3.0,0.75,20,1.0,0.4255319103666818,0.4651162736614387,0.16666666319444454,0.5348837147106545
0.03,6,3.0,0.75,20,1.3,0.3913043435727789,0.4186046462952948,0.1428571394557824,0.5813953420767983
0.03,6,3.0,0.75,20,1.6,0.43956043473010514,0.4651162736614387,0.11111110864197538,0.5348837147106545
0.03,6,3.0,0.8,10,1.0,0.4270833288845487,0.4767441805029747,0.19607842752787397,0.5232558078691185
0.03,6,3.0,0.8,10,1.3,0.38947368011080336,0.4302325531368308,0.19565216965973545,0.5697674352352624
0.03,6,3.0,0.8,10,1.6,0.43617020812584884,0.4767441805029747,0.16326530279050402,0.5232558078691185
0.03,6,3.0,0.8,15,1.0,0.42268040801360407,0.4767441805029747,0.21153845747041428,0.5232558078691185
0.03,6,3.0,0.8,15,1.3,0.4148936126075148,0.45348836681990273,0.1702127623358987,0.5465116215521905
0.03,6,3.0,0.8,15,1.6,0.4631578898614959,0.5116279010275826,0.16981131755072987,0.48837208734451065
0.03,6,3.0,0.8,20,1.0,0.42268040801360407,0.4767441805029747,0.21153845747041428,0.5232558078691185
0.03,6,3.0,0.8,20,1.3,0.43617020812584884,0.4767441805029747,0.16326530279050402,0.5232558078691185
0.03,6,3.0,0.8,20,1.6,0.46808510140335,0.5116279010275826,0.15384615088757403,0.48837208734451065
0.03,8,1.0,0.7,10,1.0,0.3085106350158443,0.33720929840454306,0.21621621037253486,0.6627906899675501
0.03,8,1.0,0.7,10,1.3,0.3749999957386364,0.3837209257706869,0.057142855510204135,0.6162790626014063
0.03,8,1.0,0.7,10,1.6,0.44318181314566124,0.45348836681990273,0.048780486615110086,0.5465116215521905
0.03,8,1.0,0.7,15,1.0,0.3578947330747923,0.39534883261222287,0.20930232071389954,0.6046511557598703
0.03,8,1.0,0.7,15,1.3,0.3636363595041323,0.372093018929151,0.05882352768166096,0.6279069694429422
